bvid,title,accepted,exclusion_reasons,caption_count,coverage_ratio,restaurant_signal,financial_signal,unrelated_signal,title_body_alignment,dimensions,path
BV1QfDSBXEuT,小红薯刷出来的噩梦！县城砸60万开三明治外卖店，网友都不看好，连线勇哥要打脸网友自己没有错。 @勇哥餐饮原创,True,,974,1.0,103,32,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1QfDSBXEuT.srt
BV1x6DyBhEkk,砸180万开水帘洞火锅，太花哨像妖精洞！女老板太懒要勇哥帮忙运营  @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,120,0.135,1,1,0,0,水电及其他固定成本、渠道口碑与转化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1x6DyBhEkk.srt
BV1AiQcBuE4x,老哥带娃被嘲笑软饭男，如今月赚2万证明自己。 三十年河东，三十年河西？@勇哥餐饮原创,True,,700,1.0,61,8,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1AiQcBuE4x.srt
BV128QcBGE5W,单亲妈妈负债10万开糖水店，每天却只赚50块。勇哥退费399  @勇哥餐饮原创,True,,453,0.999,43,15,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV128QcBGE5W.srt
BV1Q3DsBUE3i,砸100万在荒山野岭盖房，还要花70万装修开土菜馆， 人才中的人才！ @勇哥餐饮原创,False,餐饮语义信号不足,302,1.0,23,9,0,1,毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1Q3DsBUE3i.srt
BV1XKDpB5E6o,在东莞80万开西餐自助，每月亏掉6万6！ 还有救吗？ @勇哥餐饮原创,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,74,0.181,1,0,0,0,产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1XKDpB5E6o.srt
BV1LXD7BBESe,被亲戚做局接盘旺财狗肉馆！看了勇哥四年视频白看了。@勇哥餐饮原创,False,餐饮语义信号不足,421,1.0,37,18,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1LXD7BBESe.srt
BV1y3DjB2Edq,50万开糖水粉面店，光装修就35万！需要日销4800才能保本！这位置有点悬 @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足,416,0.648,2,0,0,1,位置商圈与客流、门头与可见性、产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1y3DjB2Edq.srt
BV19BDrBNERB,大韭菜要140万加盟烤肉，连麦中总部发力不连了！ 勇次郎：开了就亏200万！ @勇哥餐饮原创,True,,734,1.0,128,37,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV19BDrBNERB.srt
BV1LCDeBUEpK,冤种花18万接下易守难攻的店铺，月亏8千的螺蛳粉店还坚持的住吗？ @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,138,0.366,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1LCDeBUEpK.srt
BV1yTDvBAE7t,心理医生有点犟，非要50万加盟汉堡！勇哥真的劝不住。 @勇哥餐饮原创,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,51,0.055,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1yTDvBAE7t.srt
BV1cSDYBdEr9,看人赚钱钩子痒！要60万加盟烤肉，击碎小伙创业梦 @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,720,1.341,5,0,0,0,位置商圈与客流、门头与可见性、产品客单与差异化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1cSDYBdEr9.srt
BV1TiSfBqE8K,“老兵寿司”租位置需要自购集装箱，管理方主打一个“白嫖”，还不允许转让！@勇哥餐饮原创,False,餐饮语义信号不足,363,0.999,19,7,0,1,房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1TiSfBqE8K.srt
BV1iRSoB1EYd,22万自营咖啡店，每月还能亏1万5！勇次郎给快招道歉：有没有你们他们都要亏钱。 （补档） @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,614,1.159,2,0,0,0,房租物业与合同、产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1iRSoB1EYd.srt
BV1edSRBTEHt,舅舅中了美人计要接盘奶茶店后续，和勇哥下麦后又去找老板娘了！根本靠不住啊！,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,249,16.826,1,1,0,0,人工与老板在场、初始投入与债务、门头与可见性,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1edSRBTEHt.srt
BV1CgD5BzEa7,澳门夫妻要开茶饮，评论区都要回澳门截胡位置！不好意思，不是当地的开不鸟。@勇哥餐饮原创,True,,418,1.0,55,7,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1CgD5BzEa7.srt
BV1QrDTBNETE,年销170万的蜜雪，只要15万转让费！是天上掉馅饼还是陷阱？ @勇哥餐饮原创,True,,508,0.999,76,28,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1QrDTBNETE.srt
BV14aDMBcEdq,50万开防空洞火锅，每月亏近4万！没有停车位还有救吗？ @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,155,0.314,1,0,0,0,位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV14aDMBcEdq.srt
BV1Pm9gBzEBk,女友闹分手+全家反对，大哥要接手亏钱奶茶店！机智外甥女紧急连线勇哥，拯救被蒙蔽双眼的舅舅 @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,133,0.188,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1Pm9gBzEBk.srt
BV1Ps9uBiEzx,半年亏光100万的机器人江西小炒！老板称顾客为“羊毛党”，这钱亏的不冤。（成都） @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,806,1.281,15,0,0,0,门头与可见性、产品客单与差异化、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1Ps9uBiEzx.srt
BV1a19TBVE11,人到中年负债几十万，开理发小吃店。又想加入咖啡！理发时间喝咖啡。 @勇哥餐饮原创,True,,671,0.999,79,7,0,1,当前营业额、毛利与变动成本、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1a19TBVE11.srt
BV11K9cB1Eeh,犟种转店被套路，勇哥：你真是个猪啊！不撞南墙不回头非要开面馆。真的劝不住，这钱是非亏不可吗？ @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足,461,0.551,3,3,0,1,房租物业与合同、水电及其他固定成本、位置商圈与客流、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV11K9cB1Eeh.srt
BV1wT9JBZE7P,这位姑娘有点犟，要在上海开三文鱼刺身，勇哥有点劝不动。 @勇哥餐饮原创,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,74,0.116,3,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1wT9JBZE7P.srt
BV19H97BzEN3,小伙的砂锅菜开业前心虚了，对周围数据一问三不知，听亲戚说地方好就敢开！11万的投入会不会血本无归？ @勇哥餐饮原创,True,,634,0.999,59,16,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV19H97BzEN3.srt
BV16C9LB2Emg,200W开龙虎象火锅，年租金130万，月销70W才能保本！800平米的店居然没有停车位。@勇哥餐饮原创,True,,790,0.999,116,56,0,1,毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV16C9LB2Emg.srt
BV1MyX6BFEos,花8万在村里开糖水，好朋友入股30万装修。要把这里打造成网红打卡点！@勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,146,0.168,11,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1MyX6BFEos.srt
BV1YBXhBGEvY,15万盘下煎饼店，夫妻两人月赚1.9万后悔了！@勇哥餐饮原创,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,12,0.036,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1YBXhBGEvY.srt
BV1KGXhBcEAf,30万加盟糖水，月亏6千也要坚持开满5年，只为拿回总部的押金！中间15万开的奶茶店也亏光了@勇哥餐饮原创,True,,526,0.998,77,23,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1KGXhBcEAf.srt
BV16gXoB4E7h,店铺闲置6年舍不得出租，电竞小伙要跨行餐饮 @勇哥餐饮原创,True,,428,0.999,56,11,3,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、初始投入与债务、位置商圈与客流、门头与可见性、渠道口碑与转化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV16gXoB4E7h.srt
BV1NNXSBUEdD,三孩妈妈被抖音奶茶加盟吸引，勇哥让她把手机换成老年机，20万差点就打了水漂。（视频补档） @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配,93,0.239,1,0,0,0,位置商圈与客流、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1NNXSBUEdD.srt
BV1e3XDBYETC,15万加盟米线，还没开业就要倒闭！开店前不信任勇哥，这钱亏的一点也不冤。@勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,235,0.374,0,0,0,0,位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1e3XDBYETC.srt
BV185XUBQEYu,老哥要在城中村开熟食店，可这房子“有点危”。@勇哥餐饮,False,餐饮语义信号不足,288,1.0,11,8,0,1,毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV185XUBQEYu.srt
BV1VQXjBTERx,砸30万加盟甜品店，每天却只赚30块！总部也跑路失联了。十年打工一场空  @勇哥餐饮原创,True,,481,0.999,67,23,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1VQXjBTERx.srt
